countryCode,stateProvince,decimalLatitude,decimalLongitude,year
MX,Coahuila,25.324428,-100.926796,2011
US,New Mexico,35.689361,-105.886513,2016
US,Idaho,43.61871,-116.214607,2011
US,Texas,32.655462,-97.050636,2016
US,Connecticut,41.994117,-72.993151,2015
US,Texas,33.078953,-96.65725,2016
US,Utah,40.775502,-111.75521,2013
US,Texas,29.190954,-99.15789,2011
US,Arizona,33.27851,-110.331366,2016
US,California,36.490566,-121.182492,2016
US,Arizona,32.384678,-110.961138,2016
US,Texas,31.115521,-104.209272,2016
MX,México,20.007327,-99.119996,2013
US,Texas,30.724633,-96.817422,2016
US,California,37.107578,-121.685325,2016
US,Arizona,36.10515,-112.094364,2014
US,Texas,32.613104,-96.996182,2016
US,Arizona,32.519752,-110.830461,2016
US,Arizona,32.408285,-110.936906,2016
US,Arizona,32.511858,-110.974634,2016
US,Arizona,32.457458,-110.874722,2016
US,Colorado,38.909552,-104.857775,2016
MX,México,20.008567,-99.118781,2016
US,Utah,41.056492,-112.241982,2013
MX,Guanajuato,21.276897,-101.760286,2015
MX,Guanajuato,21.470851,-101.463938,2015
US,Vermont,44.52342,-72.8171,2016
US,California,36.39839,-120.981279,2016
US,Texas,30.74794,-96.773849,2016
US,Texas,32.62055,-96.982042,2016
US,Texas,32.620559,-96.981967,2016
US,Texas,32.841908,-96.738459,2016
US,California,34.318856,-119.293798,2016
US,Texas,32.899066,-96.79117,2015
US,Texas,32.795383,-97.120828,2016
US,Texas,32.616815,-96.98046,2016
US,California,34.098,-118.7225,2013
US,Texas,32.610908,-96.988768,2016
US,California,34.172926,-118.057972,2015
US,California,34.172925,-118.057958,2015
US,Arizona,31.960291,-111.5991,2016
US,Arizona,31.399876,-111.206617,2009
US,Arizona,32.27808,-111.023026,2014
US,Arizona,32.2785,-111.024167,2013
US,Arizona,32.278189,-111.022607,2015
US,Arizona,31.683916,-110.893764,2008
US,Arizona,32.515287,-110.906097,2016
US,Virginia,37.503207,-78.274892,2016
US,California,33.17752,-115.615202,2016
US,California,36.48997,-118.829228,2016
US,California,37.581622,-122.385511,2016
US,California,36.684722,-121.209617,2016
US,Texas,32.894038,-96.730666,2016
US,Texas,32.833326,-96.734496,2016
US,Texas,32.905046,-96.727163,2016
US,Texas,32.89887,-96.790655,2016
US,Texas,32.845988,-96.740292,2016
US,Texas,32.906758,-96.726615,2016
US,Texas,32.886173,-96.748905,2016
US,South Carolina,32.60697,-80.099578,2015
US,California,37.331747,-122.118467,2016
US,Arizona,31.846246,-110.621213,2016
US,California,37.204233,-121.982857,2016
US,Texas,29.659155,-96.245108,2015
US,Texas,32.828935,-97.067395,2015
US,Texas,32.827909,-97.065958,2015
US,Texas,26.514828,-99.116201,2016
US,California,37.329896,-122.144699,2016
US,Texas,32.667436,-97.425572,2016
US,Vermont,44.340853,-72.461317,2006
US,Vermont,44.340853,-72.461317,2006
US,Arizona,32.582923,-110.961283,2016
US,Arizona,32.537707,-110.828478,2016
US,Arizona,32.441294,-110.998151,2016
US,Texas,30.859373,-100.037423,2016
US,California,36.222205,-121.117087,2016
US,California,33.958952,-117.515495,2016
US,California,34.458395,-119.753717,2016
MX,Baja California Sur,25.505767,-111.016524,2016
MX,Coahuila,25.627578,-100.870135,2013
US,Arizona,32.424176,-111.222438,2016
US,Texas,31.963084,-102.120621,2014
US,California,33.951708,-117.320273,2011
US,California,33.923171,-117.300274,2011
US,California,37.334443,-122.115484,2015
US,Texas,30.921,-97.04,2016
US,Texas,28.64519,-96.103103,2016
US,Arizona,32.142167,-110.846235,2016
US,Alabama,31.084657,-86.551743,2016
US,California,33.85824,-117.154129,2016
US,California,33.992956,-117.316314,2016
US,California,34.143237,-118.831405,2016
US,California,34.08098,-118.643507,2016
US,Colorado,38.039331,-104.970415,2016
US,California,37.581782,-122.385897,2016
US,Texas,32.783695,-97.083757,2016
US,Texas,32.786401,-97.096417,2016
US,Texas,30.623976,-99.139431,2016
US,Texas,29.807188,-98.700475,2016
US,California,37.1936,-122.343078,2016
US,California,37.581764,-122.385935,2016
US,California,37.193608,-122.343022,2016
US,California,38.317825,-123.036189,2016
US,California,38.308658,-123.018535,2016
US,Arizona,31.938385,-110.075308,2016
US,Texas,32.797383,-97.064308,2016
US,California,37.603175,-121.655582,2016
US,Texas,32.299821,-97.809782,2016
US,California,38.316868,-123.032381,2016
US,Texas,32.7827,-97.086577,2016
US,Texas,32.745937,-97.272627,2012
US,Texas,32.787756,-97.103421,2016
US,Texas,32.779495,-97.12666,2016
US,Nevada,36.071667,-114.989723,2016
US,Texas,32.795312,-97.120235,2016
US,California,37.896161,-122.25546,2016
US,Arizona,32.492975,-110.990986,2016
US,California,38.306746,-123.015412,2016
US,Montana,46.294681,-108.937935,2016
US,Texas,28.645215,-96.103068,2016
US,California,34.283274,-118.766951,2013
US,Texas,32.618194,-96.82196,2016
US,Texas,32.720661,-96.940518,2016
US,Texas,32.712614,-96.816899,2016
CA,British Columbia,49.600131,-117.123356,2015
US,California,36.50789,-121.139161,2016
US,California,37.550024,-122.507,2016
US,Texas,33.107578,-96.846825,2016
US,California,37.89552,-121.98998,2016
US,California,34.179019,-118.595329,2016
US,California,37.581563,-122.385601,2016
US,California,34.119752,-118.196739,2016
US,Arizona,32.341069,-111.275193,2016
US,Texas,32.057039,-98.326809,2016
US,Louisiana,31.169982,-92.388984,2013
US,Texas,29.588312,-95.657203,2016
US,Vermont,44.340762,-72.461187,2016
US,California,38.314724,-123.037561,2016
US,Nebraska,40.291086,-96.835722,2011
US,Louisiana,29.610237,-92.227907,2016
US,Texas,29.558488,-95.670303,2016
US,Texas,33.081804,-96.896388,2015
US,California,41.591513,-124.100625,2016
US,California,38.137054,-122.909117,2016
US,California,37.894871,-122.010652,2016
US,California,37.856283,-122.539538,2016
MX,Coahuila,27.925733,-101.311536,2016
US,California,37.838178,-122.500542,2016
US,Arizona,32.351932,-111.097099,2016
US,Texas,32.791905,-97.072219,2016
US,California,34.128125,-118.174419,2015
US,Arizona,32.326835,-111.067152,2016
US,Arizona,31.56806,-111.05,2003
US,Arizona,31.3584,-110.2636,1998
MX,Sonora,29.833333,-112.65,1988
US,California,35.13222,-118.44806,1949
MX,Baja California Sur,27.590471,-112.9,1973
US,Arizona,32.32222,-110.80917,1983
US,Arizona,32.21794,-111.102314,1977
MX,Baja California Sur,23.972651,-110.783333,1975
US,Arizona,32.7075,-110.9226,1962
US,Arizona,32.6062,-111.009,1962
MX,Sonora,29.891163,-112.687246,1974
MX,Sonora,29.031985,-111.824592,1972
MX,Baja California,30.335483,-114.65,1974
US,Arizona,31.34443,-109.493735,1967
US,Arizona,33.64222,-109.32333,1967
US,Arizona,32.2225,-111.42333,1966
US,Arizona,32.7075,-110.9744,1962
US,Arizona,32.5917,-110.9744,1962
US,Arizona,31.79028,-110.58889,1965
US,Arizona,31.685275,-109.720503,1964
US,Arizona,32.5917,-110.9744,1962
US,Arizona,32.239224,-109.09742,1964
US,Arizona,32.239224,-109.09742,1964
US,Arizona,32.693,-110.9226,
US,Arizona,32.5773,-110.9744,1962
US,Arizona,32.5917,-110.9744,1962
US,Arizona,32.693,-111.009,1962
MX,Sinaloa,22.670551,-105.82227,1964
US,Arizona,31.867986,-109.20333,1962
US,Arizona,31.795585,-109.156052,1957
US,Arizona,31.92972,-109.38167,
US,Arizona,31.92972,-109.38167,
US,Arizona,31.92972,-109.38167,
US,Arizona,31.92972,-109.38167,
US,Arizona,31.92972,-109.38167,
US,Arizona,31.92972,-109.38167,
US,Arizona,31.913609,-109.123732,1956
US,Arizona,31.92972,-109.38167,
US,Arizona,31.779755,-111.090741,1955
US,Arizona,31.75278,-109.42917,1957
US,Arizona,31.825,-109.18917,1957
US,Arizona,31.92972,-109.38167,1957
US,Arizona,31.77444,-109.11972,1957
US,Arizona,31.92972,-109.38167,1957
US,New Mexico,33.805,-106.90694,
US,Arizona,31.825,-109.18917,1957
US,Arizona,31.913592,-109.072439,1957
US,Arizona,31.913609,-109.123732,1957
US,Arizona,31.91361,-109.14083,1957
US,Arizona,31.72222,-109.14028,1957
US,Arizona,31.92972,-109.38167,1957
US,Arizona,31.92972,-109.38167,1957
US,Arizona,32.13167,-109.49417,1957
US,Arizona,31.92972,-109.38167,
US,Arizona,31.75278,-109.42917,1957
US,Arizona,31.91361,-109.14083,1957
US,Arizona,31.795585,-109.156052,1957
US,Arizona,31.749103,-109.126054,1957
US,Arizona,31.75278,-109.42917,1957
US,Arizona,31.795585,-109.156052,1957
US,Arizona,31.75278,-109.42917,1957
US,Arizona,31.75278,-109.42917,1957
US,Arizona,31.75278,-109.42917,1957
US,Arizona,31.75278,-109.42917,1957
US,Arizona,31.92972,-109.38167,
US,Arizona,31.72222,-109.14028,1957
US,Arizona,32.7807,-110.7307,1962
US,Arizona,32.72528,-114.62361,1899
US,Arizona,31.87778,-111.19444,1942
US,Arizona,32.268706,-110.532558,1942
US,Arizona,32.268706,-110.532558,1942
US,Arizona,31.91139,-111.04444,1939
US,Arizona,32.22167,-110.92583,1931
US,Arizona,32.22167,-110.92583,1932
US,Arizona,31.83333,-110.85222,1933
US,Arizona,36.50194,-112.59056,1948
US,Arizona,36.455,-112.40306,1948
US,Arizona,36.39556,-112.36639,1948
US,Arizona,31.78528,-110.64167,1934
US,Arizona,32.22167,-110.92583,1933
US,Arizona,36.52417,-112.37861,1948
US,California,38.30606,-123.014975,2016
US,Arizona,32.315007,-111.057194,2016
US,Texas,29.728602,-98.189712,2016
US,California,37.581715,-122.385515,2016
US,Arizona,32.372606,-111.007986,2016
US,Texas,28.489589,-100.025003,2016
US,Texas,32.609253,-96.998113,2016
US,California,37.581712,-122.385924,2016
US,California,36.481075,-119.018567,2016
US,Texas,32.785443,-97.115913,2015
US,Florida,26.11444,-81.39806,2009
US,Florida,29.32318,-82.210019,2008
US,California,36.797528,-121.651935,2016
US,Vermont,44.335905,-72.498122,2016
US,Vermont,44.337467,-72.50122,2016
US,Vermont,44.337142,-72.501712,2016
US,Vermont,43.375795,-72.526425,2016
US,Texas,33.067603,-96.747064,2013
US,Vermont,44.318403,-72.493358,2016
US,California,34.192352,-118.885374,2016
US,California,38.306497,-123.015745,2016
US,California,38.306862,-123.016029,2016
US,Arizona,31.806463,-111.011752,2016
US,Texas,32.783757,-97.126758,2015
US,Texas,26.320319,-97.514973,2016
US,California,37.31883,-122.334585,2016
US,California,37.236989,-122.364132,2016
US,California,37.238966,-122.3651,2016
US,California,33.17752,-115.615202,2016
US,California,36.493233,-121.146927,2003
US,Georgia,33.37994,-84.612589,2015
US,Texas,29.928561,-95.217723,2014
US,Texas,29.930005,-95.215051,2013
US,Texas,30.730802,-96.02382,2016
US,Texas,29.929968,-95.214965,2016
US,Vermont,43.621973,-73.057326,2016
US,Vermont,43.572534,-72.591698,2014
US,Vermont,42.992005,-72.533958,2013
US,Texas,26.15419,-97.35127,2013
US,California,34.143786,-118.190027,2015
US,Texas,32.62023,-96.978028,2016
US,California,38.319605,-123.038495,2016
US,Texas,34.564728,-100.198105,2016
US,California,39.424011,-120.315614,2016
US,Nebraska,40.901577,-100.417099,2016
US,Nebraska,40.890158,-100.420189,2016
US,California,35.274391,-120.875412,2016
US,California,37.581708,-122.385571,2016
US,California,37.581674,-122.385571,2016
US,California,36.659651,-121.039031,2016
US,Texas,32.78776,-97.117081,2016
US,Nebraska,40.920258,-100.413666,2016
US,Nebraska,40.912734,-100.420532,2016
US,Nebraska,40.823293,-99.93885,2016
US,Nebraska,40.920777,-100.413666,2016
US,New Mexico,32.276466,-106.728208,2016
US,Texas,32.76305,-97.103681,2016
US,Texas,33.136163,-96.615307,2016
US,Texas,29.927154,-95.221081,2012
US,California,34.112594,-118.222596,2016
US,Vermont,44.20454,-73.255956,2016
US,California,38.611838,-122.782492,2016
US,California,34.163516,-116.921804,2015
US,Florida,27.0113,-82.085433,2016
US,California,32.912678,-117.239463,2016
US,California,37.830395,-122.506797,2015
US,Florida,30.545202,-83.870164,1936
US,Florida,25.141791,-80.925349,1934
US,Florida,25.141791,-80.925349,1934
US,Florida,26.991651,-82.185759,1968
US,Florida,26.981712,-82.213709,1986
US,Florida,27.069158,-82.228861,1972
CA,New Brunswick,45.596113,-64.950568,2016
US,California,34.130319,-117.760515,2007
US,California,34.874147,-118.89533,2014
US,Texas,32.848462,-97.47435,2015
US,California,34.191992,-118.172242,2016
US,Florida,26.972222,-82.149361,2016
US,Colorado,40.017143,-105.291445,2016
US,California,34.440725,-119.846206,2016
US,California,37.398985,-121.675676,2016
US,Arizona,32.500008,-110.924607,2015
US,Arizona,32.510236,-110.838514,2015
US,California,36.501838,-121.138314,2016
US,California,34.280738,-119.307415,2014
US,Vermont,44.483853,-73.179701,2015
US,Texas,29.805738,-98.698813,2016
US,Arizona,32.45574,-110.929097,2016
US,Arizona,32.455704,-110.929099,2016
US,California,37.581826,-122.385663,2016
US,California,36.964655,-122.112526,2016
US,Texas,30.089322,-97.41832,2016
US,California,37.409703,-121.788554,2015
US,Texas,31.3381,-103.2906,2016
US,Vermont,44.013728,-73.192541,2016
US,Texas,30.161943,-97.292004,2016
US,Texas,32.631225,-95.460334,2016
MX,Baja California Sur,24.112053,-110.347066,2011
US,Oregon,46.180769,-123.817566,2015
US,California,34.096285,-118.27147,2014
US,Texas,30.725935,-96.023897,2015
US,California,38.307442,-123.01639,2015
US,Colorado,40.021374,-105.287943,2015
US,Oregon,44.851337,-122.650131,2015
US,Oregon,44.863029,-122.653046,2015
US,California,38.306782,-123.015938,2015
US,California,37.914156,-122.261791,2015
US,Texas,32.653164,-97.075837,2015
US,Vermont,44.286242,-73.231269,2015
US,Texas,30.730974,-96.022091,2015
US,Texas,33.148286,-96.963191,2015
US,Texas,27.899084,-97.612842,2015
US,Texas,32.040782,-94.133123,2014
US,Texas,30.238528,-97.809403,2015
US,Arizona,32.551611,-110.813393,2015
US,Arizona,32.414044,-110.933593,2015
US,California,34.208953,-118.180492,2015
US,California,34.111538,-118.222686,2015
US,Texas,32.595766,-97.160969,2015
US,Texas,30.79679,-96.50409,2015
US,Texas,33.473068,-97.162767,2015
US,Michigan,45.281043,-84.519578,2015
US,California,38.306743,-123.015915,2015
US,Oregon,44.564009,-123.273691,2012
US,California,37.538807,-119.655943,2015
US,Vermont,43.852943,-72.588794,2014
US,Texas,33.11114,-96.855202,2015
US,Arizona,33.748147,-111.837595,2015
US,California,33.671858,-116.408699,2015
US,New Hampshire,43.642658,-71.924675,2015
US,California,38.497484,-123.202904,2015
US,California,34.086941,-118.270204,2015
US,California,37.548952,-122.506178,2015
US,California,33.431614,-117.603203,2015
US,California,36.493879,-121.150941,2015
US,California,34.193571,-118.173027,2015
US,Texas,30.23801,-96.138268,2010
US,Texas,30.23801,-96.138268,2011
US,Texas,30.23801,-96.138268,2012
US,Texas,30.23801,-96.138268,2012
US,Texas,30.23801,-96.138268,2011
US,Texas,30.23801,-96.138268,2012
US,Texas,30.23801,-96.138268,2015
US,Texas,30.23801,-96.138268,2011
US,Texas,30.23801,-96.138268,2011
US,Texas,30.23801,-96.138268,2011
US,California,38.306085,-123.015787,2015
US,Texas,26.340194,-98.723062,2015
US,California,33.473221,-117.584618,2014
US,Texas,32.822606,-96.591336,2015
US,Texas,32.79853,-96.566595,2015
US,Texas,32.798674,-96.566992,2015
US,Texas,32.798674,-96.566992,2015
US,Texas,30.283305,-97.654983,2015
US,Texas,33.735786,-96.767921,2015
US,Colorado,38.733096,-104.828324,2015
US,California,36.998081,-122.125878,2015
US,California,32.840592,-117.033059,2015
US,California,38.029445,-122.902925,2015
US,California,34.13817,-118.29805,2015
US,Texas,34.162883,-100.355258,2015
US,Texas,30.470611,-94.346917,2015
US,California,37.217115,-122.347867,2015
US,California,37.076326,-121.393433,2015
MX,Coahuila,27.975116,-101.534144,2015
US,Texas,26.183908,-98.380967,2015
US,California,37.245185,-122.037069,2015
US,Illinois,41.580711,-87.871759,2015
US,Texas,30.80523,-96.75277,2015
US,California,38.031526,-122.788062,2015
US,California,37.312431,-122.215927,2015
US,Texas,33.174951,-96.860066,2015
US,Vermont,43.657557,-73.227689,2015
US,Arizona,32.451243,-110.925153,2015
US,Texas,33.174951,-96.860066,2015
US,Texas,33.030164,-96.826513,2015
US,Texas,33.070775,-96.952448,2015
US,Texas,32.792934,-97.11616,2015
US,Texas,29.761739,-95.940219,2015
US,Arizona,32.44916,-110.944656,2015
US,Arizona,32.452735,-110.907966,2015
US,Arizona,32.003609,-110.632952,2015
US,Arizona,32.003609,-110.632952,2015
CA,British Columbia,50.45,-119.2,1955
CA,Ontario,50.27893311909410,-89.19032421071050,1951
CA,British Columbia,50.1,-118.516667,1955
CA,Ontario,50.1,-91.916667,1953
CA,Ontario,49.833333,-92.166667,1952
CA,British Columbia,49.75,-119.733333,1955
CA,British Columbia,49.666667,-116.833333,1947
CA,Ontario,49.416667,-94.1,1947
CA,Ontario,49.216667,-90.966667,1946
CA,British Columbia,49.166667,-121.95,1932
CA,Ontario,48.957449999066000,-94.1618,1950
CA,Ontario,48.9,-94.55,1952
CA,Ontario,48.866667,-94.166667,1947
CA,Ontario,48.62700999906450,-93.78175000000000,1955
CA,Ontario,48.62700999906450,-93.78175000000000,1957
CA,Ontario,48.58645999906440,-88.82569,1951
CA,Ontario,48.58645999906440,-88.82569,1951
CA,Ontario,48.66369913457330,-88.65999967663210,1945
CA,Ontario,48.670619999064700,-85.09513,1953
CA,Ontario,48.7617599990651,-93.28965,1953
CA,Ontario,48.61138999906450,-93.40064,
CA,Ontario,48.90183999906570,-89.70068,1950
CA,Ontario,48.429657725291000,-89.25919820858070,1951
CA,Ontario,48.35,-92.15,1946
CA,Ontario,48.331638449117500,-88.82097356951410,1938
CA,Ontario,48.233333,-84.083333,1952
CA,Ontario,48.21696999906290,-90.00025,1949
CA,Ontario,48.15,-83.95,1953
CA,Ontario,48.00280246022100,-85.89349776766240,
US,Montana,47.2,-114.866667,1948
CA,Ontario,47.2,-83.783333,1951
US,Montana,46.866667,-114.0,1948
CA,Ontario,46.358039999057900,-83.88892000000000,
CA,Ontario,46.266667,-84.016667,1952
CA,Ontario,46.18636999905760,-82.95362,1953
CA,Ontario,45.95,-83.316667,1953
CA,Ontario,45.95,-83.316667,1953
CA,Ontario,45.95,-83.316667,1954
CA,Ontario,45.95,-83.316667,1953
CA,Ontario,45.95,-83.316667,1953
CA,Ontario,45.95,-83.316667,1950
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1952
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1954
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1953
CA,Ontario,45.95,-83.316667,1954
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1950
CA,Ontario,45.95,-83.316667,1953
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1954
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1951
CA,Ontario,45.95,-83.316667,1950
CA,Ontario,45.95,-83.316667,1955
CA,Ontario,45.95,-83.316667,1952
CA,Ontario,45.95,-83.316667,1955
CA,Ontario,45.95,-83.316667,1953
US,Oregon,45.466667,-123.833333,1952
CA,Nova Scotia,45.333333,-61.033333,1963
CA,Ontario,45.283333,-76.383333,1953
CA,New Brunswick,45.083333,-67.0,1977
CA,Ontario,44.95,-79.333333,1972
CA,Ontario,44.62675999905680,-77.03301,1978
CA,Ontario,44.5,-81.25,1879
CA,Ontario,44.5,-81.25,1882
CA,Ontario,44.5,-81.25,1879
CA,Ontario,44.383333,-79.85,1885
CA,Ontario,43.783333,-79.25,1891
CA,Ontario,43.666667,-81.5,1882
CA,Ontario,43.666667,-79.383333,
US,Wyoming,41.266667,-110.333333,1949
US,Virginia,37.1,-81.133333,1953
US,Virginia,37.1,-81.133333,1953
US,California,35.733333,-120.266667,1948
US,California,35.333333,-119.833333,1948
US,California,35.266667,-120.666667,1955
US,California,35.266667,-120.666667,1953
US,Texas,26.4,-98.833333,
US,Texas,26.4,-98.833333,
US,Massachusetts,42.193048,-71.594044,
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,Montana,48.245286,-114.295816,2000
US,California,37.3395,-121.7203,2012
US,California,37.825610419564000,-119.8831832357750,1941
MX,Sonora,29.40209178054770,-112.09559150581200,1941
MX,Sonora,29.09905486362010,-111.65308706287700,1941
US,California,40.43108036625860,-123.45812893088500,1942
US,California,40.42630044807030,-123.45812885874600,1942
US,California,40.43108019928870,-123.47706936743000,1942
US,Georgia,32.57984827116200,-84.51717843688490,1941
US,California,37.907556235586300,-122.18420232794200,1942
US,Colorado,40.45673181826480,-108.53878719127500,1940
US,Nevada,39.37105193844890,-119.57018269279400,1941
US,California,34.685745974375800,-120.58103571404700,1941
US,California,38.88866369278250,-122.43893328187800,1941
US,California,38.88866369278250,-122.43893328187800,1941
US,Nevada,39.32093973050160,-118.70349127229900,1940
US,Nevada,36.24381826972100,-115.52448887808100,1940
US,Nevada,36.24381826972100,-115.52448887808100,1940
US,California,34.47299062919550,-120.33866197821800,1939
US,California,37.33708461258440,-118.51187914506900,1939
US,California,37.33708461258440,-118.51187914506900,1939
US,Arizona,33.63753314581230,-109.46152744870200,1939
US,Arizona,33.63753314581230,-109.46152744870200,1939
US,Arizona,33.91062494646780,-109.58483267710500,1939
US,Arizona,33.91062494646780,-109.58483267710500,1939
US,California,34.51036316582160,-117.31290827367000,1907
US,California,34.47299062919550,-120.33866197821800,1938
US,California,37.59775019815150,-121.92067433118800,1939
US,Oregon,45.69946413053520,-118.36469954892600,1916
US,Oregon,43.21644136476890,-123.34148120406600,1818
US,Oregon,43.01348534982670,-118.60956142101300,1917
US,Oregon,45.56116540116040,-118.31609583955700,1921
US,Oregon,45.56116540116040,-118.31609583955700,1921
US,Oregon,43.01348534982670,-118.60956142101300,1917
US,New Hampshire,43.19410523235220,-71.15079288098900,1939
US,Nevada,39.473446351458700,-118.777105035575,1936
US,Nevada,38.82567531201230,-119.19210656835400,1939
US,Texas,30.205169286976100,-102.90997230449100,1937
US,California,35.92959512431800,-121.12445293267700,1937
US,California,36.67578079914950,-120.61122306492600,1937
US,California,36.67578079914950,-120.61122306492600,1937
US,Montana,46.95050235794330,-113.0109744796820,1937
US,New Mexico,32.75478239851850,-104.31777695175800,1938
US,New Mexico,32.75478239851850,-104.31777695175800,1938
US,Texas,29.25019996354200,-103.25024539512700,1818
US,Texas,29.247,-103.411,1937
US,California,34.94766063444540,-115.52888579640500,1937
US,California,35.29255192814270,-115.497688487693,1938
US,California,35.23773332257860,-115.49891796801000,1937
US,California,35.186412060719600,-115.43641996963300,1937
US,California,35.186412060719600,-115.43641996963300,1937
US,California,34.94766063444540,-115.52888579640500,1937
US,California,35.23773332257860,-115.49891796801000,1937
US,Utah,38.934321504860800,-114.03281173046600,1937
US,Utah,38.934321504860800,-114.03281173046600,1937
US,Utah,39.39189354099630,-113.98281575346200,1937
US,California,37.87086826686190,-122.27788397903100,1937
US,California,37.873197826692700,-122.20334731545100,1936
US,California,34.0374803609863,-116.25726404754800,1928
MX,Sonora,31.677455126361300,-113.29978894123700,1937
MX,Chihuahua,29.86295577155560,-108.296742796292,1936
MX,Sonora,31.639041560227700,-112.75160073667800,1937
US,California,36.57674372520430,-121.05416198302400,1936
US,California,32.97001045010840,-116.36058639371300,1909
US,California,34.51036316582160,-117.31290827367000,1905
US,California,34.209962687581000,-118.14063933740400,1904
US,California,34.81193904451050,-119.14666860177900,1904
US,California,34.51036316582160,-117.31290827367000,1907
US,California,34.213567436586400,-118.16219486836500,1904
US,Nevada,40.87440749086390,-116.90874780004800,1936
US,California,41.69570851931560,-121.51186347414900,1937
US,California,41.76237409786790,-121.45089504175300,1936
US,Nevada,39.23379235754060,-119.83811724679700,1935
US,Nevada,39.20816280637460,-119.84243700961900,1935
US,Nevada,39.08927429386230,-119.9387977214670,1936
US,Idaho,42.08953190544010,-114.08853202721000,1935
US,Idaho,42.08953190544010,-114.08853202721000,1935
US,Wyoming,41.52832054832400,-109.51984411329200,1935
US,Georgia,32.57034856369780,-84.50077799090320,1935
US,California,37.7851732472563,-122.14283179589200,1935
US,Nevada,39.20122221776220,-119.93212904490000,1934
US,California,37.82522222618660,-122.160362714026,1935
US,California,37.74139011274530,-122.03207071075800,1934
US,California,37.82522222618660,-122.160362714026,1935
US,California,37.74139011274530,-122.03207071075800,1934
US,California,37.83958074533570,-122.18076636451500,1935
US,California,37.63374860968630,-121.89449419612000,1934
US,California,37.63374860968630,-121.89449419612000,1934
US,California,37.74139011274530,-122.03207071075800,1934
US,California,35.80824075305410,-121.05244890039400,1933
US,Nevada,39.40908671135270,-117.59460555302500,1934
US,California,37.88536160697370,-122.07554056536600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,37.34145320274310,-121.64249875215600,1934
US,California,35.01058290694250,-114.63746018926500,1934
US,California,36.532646077369500,-121.1451775226020,1933
US,California,36.532646077369500,-121.1451775226020,1933
US,California,36.532646077369500,-121.1451775226020,1933
US,California,36.532646077369500,-121.1451775226020,1933
US,California,36.532646077369500,-121.1451775226020,1933
US,California,36.532646077369500,-121.1451775226020,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,40.253677754383400,-122.84418411111100,1932
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,40.20104773854150,-122.8409642352860,1932
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,40.182895124428900,-122.83303878400800,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,37.55754402095030,-122.42186417868400,1933
US,California,40.16540670670730,-122.80116978810800,1933
US,California,40.16540670670730,-122.80116978810800,1933
US,California,40.16540670670730,-122.80116978810800,1933
US,California,40.253677754383400,-122.84418411111100,1933
US,California,40.169852495305600,-122.81658321066100,1932
US,California,39.24600474330870,-123.71968348508900,1933
US,California,40.16540670670730,-122.80116978810800,1933
US,California,40.20104773854150,-122.8409642352860,1932
US,Nevada,36.74747645194540,-114.06695879409800,1932
US,California,39.18,-120.85,1902
